,id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
2784,tm10428,Prem Qaidi,MOVIE,1991,157,"['romance', 'action']",0.0,2.7,175.0,1.139,
2785,tm9130,The Good Policeman,MOVIE,1991,96,['drama'],0.0,4.2,76.0,0.894,
2787,tm190058,Cold Enough for Snow,MOVIE,1997,91,"['comedy', 'drama']",0.0,7.3,65.0,1.469,6.3
2788,tm306872,Loyal Opposition,MOVIE,1998,120,"['thriller', 'drama', 'action']",0.0,3.1,209.0,1.195,2.0
2789,tm756031,Tempest Eye,MOVIE,2000,97,[],0.0,5.4,13.0,,
2790,tm21231,Utsab,MOVIE,2000,119,"['drama', 'family']",0.0,7.8,458.0,1.4,5.8
2791,tm26163,Sensitive New-Age Killer,MOVIE,2000,87,"['action', 'comedy', 'crime', 'drama']",0.0,5.3,177.0,1.203,6.3
2793,tm7969,Christmas on Division Street,MOVIE,1991,120,['drama'],0.0,6.8,544.0,1.08,6.3
2794,tm8522,Tenderness,MOVIE,1991,110,"['drama', 'european']",0.0,6.7,94.0,0.99,5.8
2795,tm192473,Lovest,MOVIE,1997,94,"['comedy', 'european']",0.0,5.0,38.0,0.6,1.0
2796,tm254942,Budget Padmanabhan,MOVIE,2000,153,"['comedy', 'drama']",0.0,6.3,52.0,1.536,5.8
2797,tm771437,Poor Liza,MOVIE,2000,105,['drama'],0.0,5.7,55.0,0.655,
2798,tm319165,Rag and Bone,MOVIE,1998,90,"['crime', 'drama', 'thriller']",0.0,4.7,190.0,0.6,2.0
2799,tm766072,Summer in the Suburbs,MOVIE,2000,90,"['crime', 'drama']",0.0,6.3,63.0,0.6,
2800,tm795306,Staying Afloat,MOVIE,1993,95,"['drama', 'crime']",0.0,5.6,52.0,,
2801,tm785002,Spirit Rider,MOVIE,1993,95,"['drama', 'family']",0.0,6.7,126.0,1.824,6.0
2803,tm21087,Devil's Gold,MOVIE,2000,90,"['drama', 'romance', 'action', 'crime']",0.0,6.0,70.0,0.961,4.8
2805,tm81482,The Passion of the Christ,MOVIE,2004,126,['drama'],0.0,7.2,229777.0,87.014,7.4
2806,ts11,Downton Abbey,SHOW,2010,58,"['drama', 'romance', 'european']",6.0,8.7,197744.0,57.029,8.1
2807,ts21483,How I Met Your Mother,SHOW,2005,24,"['comedy', 'romance']",9.0,8.3,661972.0,153.898,8.2
2808,ts22280,House,SHOW,2004,44,"['drama', 'comedy']",8.0,8.7,448480.0,286.211,8.6
2809,ts21608,Scrubs,SHOW,2001,24,"['comedy', 'drama']",9.0,8.4,251172.0,73.23,8.0
2810,ts10620,Dexter,SHOW,2006,53,"['drama', 'thriller', 'crime']",8.0,8.7,711566.0,81.642,8.2
2811,tm50314,Shrek,MOVIE,2001,90,"['fantasy', 'animation', 'comedy', 'family', 'romance']",0.0,7.9,659470.0,160.137,7.7
2812,ts8308,Community,SHOW,2009,23,['comedy'],6.0,8.5,252564.0,48.311,8.0
2813,tm34089,Mamma Mia!,MOVIE,2008,109,"['romance', 'comedy', 'european']",0.0,6.4,237822.0,41.175,7.0
2814,ts20552,Party Down,SHOW,2009,28,"['comedy', 'drama']",2.0,8.3,30771.0,14.634,7.6
2815,tm30136,Pineapple Express,MOVIE,2008,111,"['comedy', 'action', 'crime']",0.0,6.9,333855.0,20.787,6.6
2816,ts21182,Psych,SHOW,2006,44,"['drama', 'comedy', 'crime']",8.0,8.4,95103.0,53.348,7.8
2817,tm154243,The Proposal,MOVIE,2009,108,"['romance', 'comedy', 'drama']",0.0,6.7,321124.0,118.072,7.1
2818,tm27140,Apocalypto,MOVIE,2006,139,"['drama', 'thriller', 'action']",0.0,7.8,307844.0,63.764,7.5
2819,ts20307,Monk,SHOW,2002,43,"['drama', 'comedy', 'crime']",8.0,8.0,73388.0,93.597,7.9
2820,tm85291,DodgeBall: A True Underdog Story,MOVIE,2004,92,"['comedy', 'sport', 'european']",0.0,6.7,244328.0,20.688,6.3
2821,tm29815,Taken,MOVIE,2008,93,"['thriller', 'action', 'crime', 'european']",0.0,7.8,593358.0,67.67,7.4
2822,tm2193,(500) Days of Summer,MOVIE,2009,95,"['drama', 'comedy', 'romance']",0.0,7.7,502850.0,56.46,7.3
2823,tm176784,The Hitchhiker's Guide to the Galaxy,MOVIE,2005,109,"['comedy', 'family', 'scifi', 'action']",0.0,6.7,196326.0,18.795,6.7
2824,tm136410,District 9,MOVIE,2009,113,"['scifi', 'thriller', 'action']",0.0,7.9,670344.0,80.387,7.4
2825,ts22265,Peppa Pig,SHOW,2004,7,"['animation', 'comedy', 'family']",7.0,6.3,4839.0,96.961,6.7
2826,tm89680,Shrek 2,MOVIE,2004,93,"['fantasy', 'animation', 'comedy', 'family', 'romance']",0.0,7.3,451908.0,149.132,7.2
2827,ts32186,Sonic X,SHOW,2003,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",3.0,6.1,4577.0,104.486,7.5
2828,tm104347,I Saw the Devil,MOVIE,2010,142,"['thriller', 'horror', 'action', 'crime', 'drama']",0.0,7.8,124887.0,11.863,7.8
2829,ts30470,The Kids in the Hall: Death Comes to Town,SHOW,2010,22,"['comedy', 'horror']",1.0,7.4,1338.0,1.309,6.1
2830,tm89991,Sideways,MOVIE,2004,127,"['romance', 'comedy', 'drama']",0.0,7.5,189178.0,16.303,7.1
2831,tm48661,Pearl Harbor,MOVIE,2001,183,"['romance', 'action', 'drama', 'history', 'war']",0.0,6.2,327658.0,32.648,6.9
2832,tm156145,Knowing,MOVIE,2009,121,"['thriller', 'scifi', 'drama', 'action']",0.0,6.2,231965.0,174.607,6.1
2833,tm145587,Open Range,MOVIE,2003,139,"['western', 'action', 'drama', 'romance']",0.0,7.4,72157.0,14.748,7.2
2834,tm105329,Road to Perdition,MOVIE,2002,117,"['thriller', 'documentation', 'crime', 'drama']",0.0,7.7,263212.0,17.73,7.4
2835,ts10891,Eureka,SHOW,2006,46,"['scifi', 'comedy', 'drama', 'romance']",5.0,7.9,52747.0,69.52,7.8
2836,ts20472,The Inbetweeners,SHOW,2008,24,"['comedy', 'european']",3.0,8.4,86104.0,27.469,7.7
2837,tm111540,Sweet Home Alabama,MOVIE,2002,108,"['romance', 'comedy']",0.0,6.2,111609.0,16.155,6.4
2838,tm52046,The Curious Case of Benjamin Button,MOVIE,2008,166,"['fantasy', 'romance', 'drama']",0.0,7.8,634339.0,37.142,7.6
2839,ts2230,America's Next Top Model,SHOW,2003,44,['reality'],24.0,5.6,17843.0,12.812,5.3
2840,tm28557,Crank,MOVIE,2006,88,"['thriller', 'crime', 'action', 'european']",0.0,6.9,246596.0,23.126,6.6
2841,tm85617,The Machinist,MOVIE,2004,101,"['thriller', 'european', 'drama']",0.0,7.7,381455.0,22.462,7.5
2842,ts31938,Garth Marenghi's Darkplace,SHOW,2004,24,"['scifi', 'action', 'horror', 'comedy', 'fantasy', 'european']",1.0,8.5,17944.0,7.335,8.1
2843,tm134019,Brothers,MOVIE,2009,104,"['drama', 'thriller', 'war', 'action', 'romance', 'european']",0.0,7.1,121311.0,91.266,7.1
2844,tm106952,Bubba Ho-tep,MOVIE,2002,92,"['thriller', 'comedy', 'fantasy', 'horror', 'western']",0.0,6.9,48162.0,6.748,6.6
2845,tm43271,Tell No One,MOVIE,2006,125,"['thriller', 'european', 'crime', 'drama', 'romance']",0.0,7.5,54201.0,15.38,7.3
2846,tm130044,The Lovely Bones,MOVIE,2009,136,"['drama', 'fantasy', 'thriller']",0.0,6.6,167883.0,102.073,7.0
2847,tm39380,Cashback,MOVIE,2006,102,"['drama', 'comedy', 'romance']",0.0,7.1,86743.0,23.261,7.0
2848,tm87957,She's Out of My League,MOVIE,2010,104,"['romance', 'comedy']",0.0,6.4,136063.0,19.118,6.4
2849,tm101914,The Fighter,MOVIE,2010,114,['drama'],0.0,,,14.111,7.4
2850,tm39944,The Guardian,MOVIE,2006,139,"['drama', 'horror', 'thriller', 'romance', 'action']",0.0,4.2,26.0,16.853,7.1
2851,tm53920,Dear Zachary: A Letter to a Son About His Father,MOVIE,2008,95,"['documentation', 'crime', 'drama']",0.0,8.5,36243.0,10.096,8.2
2852,ts21197,Merlin,SHOW,2008,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",5.0,7.9,80138.0,123.15,7.9
2853,tm143969,The Girl with the Dragon Tattoo,MOVIE,2009,152,"['thriller', 'european', 'crime', 'drama']",0.0,7.8,215478.0,16.726,7.5
2854,tm94303,Crash,MOVIE,2005,112,"['drama', 'crime', 'thriller', 'european']",0.0,7.8,433096.0,15.621,7.2
2855,tm27526,Revolutionary Road,MOVIE,2008,119,"['romance', 'drama']",0.0,7.3,210215.0,19.063,7.0
2856,tm52316,Jeepers Creepers,MOVIE,2001,90,"['horror', 'thriller']",0.0,6.2,124300.0,58.079,6.4
2857,tm109137,Shrek Forever After,MOVIE,2010,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",0.0,6.3,200354.0,89.833,6.3
2858,tm83260,Garden State,MOVIE,2004,102,"['drama', 'comedy', 'romance']",0.0,7.4,214945.0,12.875,7.1
2859,ts11540,Between Two Ferns with Zach Galifianakis,SHOW,2008,4,['comedy'],1.0,8.4,8446.0,15.251,7.6
2860,tm132485,Under the Tuscan Sun,MOVIE,2003,113,"['romance', 'drama', 'comedy']",0.0,6.7,52069.0,16.285,6.8
2861,tm54343,Ghost World,MOVIE,2001,111,"['drama', 'comedy', 'european']",0.0,7.3,119841.0,9.554,7.2
2862,tm137954,Black Dynamite,MOVIE,2009,85,"['action', 'comedy']",0.0,7.3,48696.0,9.621,7.2
2863,tm65052,Hitman,MOVIE,2007,89,"['thriller', 'drama', 'action', 'crime', 'european']",0.0,6.2,168381.0,35.577,6.1
2864,tm46993,Valkyrie,MOVIE,2008,121,"['thriller', 'drama', 'history', 'war', 'european']",0.0,7.1,240479.0,19.619,6.9
2865,ts22065,Secret Diary of a Call Girl,SHOW,2007,23,"['drama', 'european']",4.0,7.4,13414.0,12.327,7.0
2866,tm28828,Bottle Shock,MOVIE,2008,110,"['drama', 'comedy']",0.0,6.8,16443.0,7.794,6.3
2867,tm121026,We Were Soldiers,MOVIE,2002,138,"['action', 'drama', 'history', 'war']",0.0,7.1,139880.0,23.206,7.1
2868,tm139401,Out of Time,MOVIE,2003,105,"['thriller', 'drama', 'crime']",0.0,6.5,60425.0,13.365,6.3
2869,ts30508,Prisoners of War,SHOW,2010,51,"['drama', 'thriller']",2.0,8.3,2391.0,7.806,8.4
2870,tm68104,The Poughkeepsie Tapes,MOVIE,2009,81,"['thriller', 'horror']",0.0,6.0,18838.0,16.857,6.6
2871,tm90219,Date Night,MOVIE,2010,97,"['comedy', 'romance', 'thriller', 'crime']",0.0,6.3,161111.0,26.601,6.1
2872,ts15638,Elfen Lied,SHOW,2004,26,"['animation', 'horror', 'scifi', 'action', 'thriller', 'romance', 'comedy', 'drama']",2.0,8.0,32645.0,30.973,8.5
2873,tm36810,Planet of the Apes,MOVIE,2001,119,"['scifi', 'thriller', 'action']",0.0,5.7,216942.0,26.957,5.7
2874,tm132013,"Legally Blonde 2: Red, White & Blonde",MOVIE,2003,95,['comedy'],0.0,4.7,66316.0,19.668,5.6
2875,tm74464,Eagle vs Shark,MOVIE,2007,87,"['romance', 'comedy']",0.0,6.7,24508.0,8.541,6.5
2876,tm34871,Chocolate,MOVIE,2008,93,"['comedy', 'documentation', 'romance', 'drama', 'action']",0.0,8.8,65.0,11.209,7.4
2877,tm39982,JCVD,MOVIE,2008,96,"['crime', 'european', 'drama', 'action', 'comedy']",0.0,7.1,38847.0,8.791,6.6
2878,tm50666,Hardball,MOVIE,2001,106,"['drama', 'comedy', 'sport']",0.0,6.4,31183.0,8.428,6.4
2879,ts23620,Whitechapel,SHOW,2009,45,"['drama', 'thriller', 'crime', 'european']",4.0,7.9,12925.0,9.154,7.5
2880,ts21434,Rake,SHOW,2010,55,"['drama', 'comedy']",5.0,8.5,7739.0,15.315,7.7
2881,tm156213,Paranormal Activity,MOVIE,2007,85,"['horror', 'thriller']",0.0,6.3,235071.0,64.009,6.0
2882,tm37117,The Bank Job,MOVIE,2008,112,"['thriller', 'crime', 'drama']",0.0,7.2,180171.0,19.129,6.8
2883,tm86617,13 Assassins,MOVIE,2010,141,"['drama', 'action']",0.0,7.5,65053.0,69.149,7.3
2884,tm93556,All Good Things,MOVIE,2010,101,"['thriller', 'drama', 'romance', 'crime']",0.0,6.3,55797.0,10.984,6.1
2885,tm90808,Four Lions,MOVIE,2010,97,"['comedy', 'drama', 'crime']",0.0,7.2,76967.0,11.595,7.0
2886,ts22285,Hustle,SHOW,2004,58,"['drama', 'comedy', 'crime']",8.0,8.2,22525.0,30.282,7.8
2887,tm59586,George Carlin: It's Bad for Ya!,MOVIE,2008,70,"['comedy', 'documentation']",0.0,8.5,5946.0,5.612,7.7
2888,tm78761,Eden Log,MOVIE,2007,98,"['scifi', 'horror', 'thriller', 'european']",0.0,5.2,6646.0,7.106,4.9
2889,ts15745,Bad Girls Club,SHOW,2006,40,"['reality', 'drama']",17.0,4.7,2727.0,21.39,6.1
2890,tm29208,Fearless,MOVIE,2006,104,"['drama', 'sport', 'action']",0.0,7.6,75534.0,21.292,7.5
2891,ts20596,Ugly Betty,SHOW,2006,52,"['comedy', 'romance', 'drama']",4.0,6.6,43413.0,29.454,6.1
2892,tm119937,The Hot Chick,MOVIE,2002,104,"['comedy', 'fantasy']",0.0,5.5,94886.0,40.709,6.3
2893,tm173352,London,MOVIE,2005,92,"['romance', 'drama']",0.0,6.4,23427.0,9.307,5.9
2894,tm172025,The World's Fastest Indian,MOVIE,2005,127,"['drama', 'sport']",0.0,7.8,54476.0,17.394,7.6
2895,tm133367,Jeepers Creepers 2,MOVIE,2003,104,['horror'],0.0,5.6,63014.0,65.563,6.1
2896,tm148154,The Collector,MOVIE,2009,88,"['thriller', 'horror', 'action', 'crime']",0.0,6.3,64319.0,20.283,6.6
2897,tm161164,Flightplan,MOVIE,2005,98,"['drama', 'thriller', 'action']",0.0,6.3,160917.0,16.461,6.4
2898,tm109861,24 Hour Party People,MOVIE,2002,117,"['comedy', 'drama', 'music', 'european']",0.0,7.3,37026.0,10.163,7.0
2899,tm118900,Windtalkers,MOVIE,2002,134,"['drama', 'action', 'war']",0.0,6.1,68743.0,18.687,6.2
2900,tm151385,The Ugly Truth,MOVIE,2009,96,"['comedy', 'romance']",0.0,6.4,216302.0,37.82,6.5
2901,tm146871,Ong Bak: Muay Thai Warrior,MOVIE,2003,105,"['thriller', 'action', 'crime']",0.0,7.1,74194.0,49.658,7.1
2902,tm52618,Pootie Tang,MOVIE,2001,81,"['action', 'comedy']",0.0,5.2,14314.0,9.931,5.0
2903,tm80363,Saved!,MOVIE,2004,92,"['comedy', 'drama', 'european']",0.0,6.7,46409.0,11.768,6.4
2904,tm135639,The Recruit,MOVIE,2003,105,"['thriller', 'action', 'european']",0.0,6.6,135037.0,12.602,6.3
2905,ts22486,Gold Rush,SHOW,2010,46,['reality'],12.0,7.2,4842.0,43.085,7.0
2906,tm144583,The Girl Who Played with Fire,MOVIE,2009,130,"['drama', 'thriller', 'european', 'action', 'crime']",0.0,7.1,94770.0,12.483,7.0
2907,tm142888,Defendor,MOVIE,2009,101,"['drama', 'comedy', 'crime']",0.0,6.8,36612.0,9.822,6.4
2908,ts21489,Todd and the Book of Pure Evil,SHOW,2010,23,"['scifi', 'comedy', 'horror']",2.0,8.2,3712.0,5.019,7.1
2909,tm98815,The Way Back,MOVIE,2010,133,"['drama', 'history', 'european']",0.0,7.3,115444.0,12.702,7.0
2910,ts30378,The Indian Doctor,SHOW,2010,45,"['drama', 'comedy']",3.0,8.0,1275.0,2.176,6.7
2911,tm102234,Biutiful,MOVIE,2010,148,"['drama', 'european', 'romance']",0.0,7.4,89953.0,9.397,7.2
2912,ts8805,Dinosaur Train,SHOW,2009,19,"['animation', 'family']",7.0,6.5,1178.0,23.343,6.9
2913,tm168811,The Ring Two,MOVIE,2005,110,"['horror', 'thriller']",0.0,5.4,95444.0,31.201,5.7
2914,tm79354,Saving Face,MOVIE,2004,97,"['comedy', 'drama', 'romance']",0.0,5.6,17.0,9.584,7.4
2915,ts17993,8 out of 10 Cats,SHOW,2005,31,"['comedy', 'european']",22.0,7.7,5778.0,8.062,7.4
2916,ts25510,I Shouldn't Be Alive,SHOW,2005,47,"['documentation', 'drama', 'action', 'history']",6.0,8.4,18.0,6.583,7.3
2917,tm101267,Tooth Fairy,MOVIE,2010,101,"['fantasy', 'sport', 'comedy', 'family']",0.0,5.0,46010.0,56.947,5.5
2918,ts29606,Republic of Doyle,SHOW,2010,44,"['drama', 'crime', 'comedy']",6.0,7.5,4025.0,17.019,7.4
2919,ts21706,H2O: Just Add Water,SHOW,2006,25,"['drama', 'scifi', 'fantasy', 'family']",3.0,7.2,14782.0,21.417,7.8
2920,tm129271,Paycheck,MOVIE,2003,119,"['thriller', 'action', 'scifi']",0.0,6.3,107851.0,15.737,6.2
2921,tm23119,The Namesake,MOVIE,2006,122,['drama'],0.0,7.5,20462.0,5.773,6.7
2922,tm24056,The Foot Fist Way,MOVIE,2006,83,['comedy'],0.0,6.2,12482.0,6.014,5.9
2923,tm152103,Carriers,MOVIE,2009,85,"['horror', 'scifi', 'thriller', 'documentation', 'action', 'drama', 'european']",0.0,6.0,45967.0,134.478,6.1
2924,ts82184,Wallace & Gromit's Cracking Contraptions,SHOW,2002,1,"['comedy', 'animation', 'family', 'european']",1.0,7.6,2889.0,3.844,9.5
2925,ts21615,Totally Spies!,SHOW,2001,22,"['action', 'animation', 'comedy', 'family', 'scifi', 'european']",6.0,7.1,10214.0,29.598,7.4
2926,tm165227,"Yours, Mine & Ours",MOVIE,2005,90,"['romance', 'comedy', 'family', 'fantasy']",0.0,5.4,28331.0,15.476,6.1
2927,ts31191,Murphy's Law,SHOW,2001,63,"['drama', 'crime']",5.0,7.7,1324.0,5.822,7.6
2928,tm171643,Game 6,MOVIE,2006,87,"['drama', 'comedy', 'sport']",0.0,5.7,2703.0,4.854,4.5
2929,tm86924,Soul Plane,MOVIE,2004,86,"['romance', 'comedy']",0.0,4.5,22854.0,16.688,5.3
2930,tm88282,A League of Ordinary Gentlemen,MOVIE,2004,93,"['documentation', 'sport']",0.0,7.0,376.0,1.999,6.0
2931,ts21533,The Only Way Is Essex,SHOW,2010,37,"['reality', 'action', 'european']",28.0,2.2,12.0,14.278,4.7
2932,ts37799,Great British Menu,SHOW,2006,39,"['reality', 'european']",16.0,7.3,373.0,3.017,7.7
2933,tm116167,Spun,MOVIE,2002,101,"['crime', 'comedy', 'drama']",0.0,6.7,38720.0,10.126,6.6
2934,tm87000,Super Size Me,MOVIE,2004,100,"['documentation', 'drama', 'comedy']",0.0,7.2,107592.0,8.705,6.7
2935,tm102693,180° South,MOVIE,2010,86,"['drama', 'comedy', 'sport', 'documentation']",0.0,7.5,3031.0,2.942,7.1
2936,tm40382,The Groomsmen,MOVIE,2006,98,"['romance', 'drama', 'music', 'comedy']",0.0,6.1,4501.0,6.453,5.4
2937,ts21688,Boys Over Flowers,SHOW,2009,64,"['comedy', 'drama', 'romance']",1.0,7.9,11579.0,75.209,8.3
2938,ts21485,Meerkat Manor,SHOW,2005,21,"['drama', 'documentation']",4.0,8.3,1235.0,3.519,7.9
2939,tm90503,The Perfect Host,MOVIE,2010,93,"['thriller', 'drama', 'comedy', 'crime']",0.0,6.7,26832.0,7.912,6.3
2940,tm145000,I Love You Phillip Morris,MOVIE,2009,98,"['comedy', 'drama', 'crime', 'romance']",0.0,6.6,95235.0,11.748,6.4
2941,tm167544,Be Cool,MOVIE,2005,118,"['comedy', 'crime', 'music', 'romance', 'drama']",0.0,5.6,69471.0,14.756,5.4
2942,ts22318,Winx Club,SHOW,2004,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",8.0,6.2,6700.0,25.162,8.2
2943,tm96019,The Spy Next Door,MOVIE,2010,94,"['action', 'comedy', 'family']",0.0,5.4,43644.0,31.908,5.8
2944,tm152842,Dorian Gray,MOVIE,2009,112,"['fantasy', 'thriller', 'drama']",0.0,6.2,64111.0,12.618,6.0
2945,tm111292,Bloody Sunday,MOVIE,2002,107,"['drama', 'european', 'history', 'war']",0.0,7.6,24510.0,11.429,7.3
2946,ts25399,Packed to the Rafters,SHOW,2008,44,"['drama', 'comedy', 'family', 'romance']",6.0,7.5,2259.0,10.697,8.4
2947,tm90716,Win a Date with Tad Hamilton!,MOVIE,2004,95,"['romance', 'comedy']",0.0,5.6,27869.0,9.893,5.7
2948,ts44819,Look: The Series,SHOW,2010,26,['drama'],1.0,7.0,238.0,2.119,6.3
2949,ts26322,Toradora!,SHOW,2008,30,"['animation', 'comedy', 'drama', 'romance']",2.0,8.0,14307.0,28.197,8.5
2950,ts15414,Dance Academy,SHOW,2010,25,"['drama', 'comedy', 'family', 'music', 'romance']",3.0,8.1,4635.0,20.44,7.6
2951,tm103710,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),MOVIE,2010,116,"['documentation', 'music']",0.0,7.6,1691.0,5.523,7.5
2952,tm149634,The Joneses,MOVIE,2009,93,"['drama', 'family', 'comedy']",0.0,6.4,39987.0,10.327,6.1
2953,tm129474,Tiptoes,MOVIE,2003,90,"['drama', 'romance', 'comedy']",0.0,4.3,5054.0,5.652,4.1
2954,tm80472,The Babysitters,MOVIE,2008,88,['drama'],0.0,5.6,11786.0,31.635,5.9
2955,tm82597,Lions for Lambs,MOVIE,2007,92,"['drama', 'crime', 'thriller', 'war']",0.0,6.2,49728.0,10.564,6.0
2956,tm81284,Pusher II,MOVIE,2004,100,"['drama', 'thriller', 'crime', 'action', 'european']",0.0,7.3,21669.0,7.967,7.2
2957,tm152125,Case 39,MOVIE,2009,109,"['thriller', 'horror']",0.0,6.2,85031.0,25.43,6.3
2958,tm73749,The Warlords,MOVIE,2007,126,"['drama', 'war', 'action', 'history', 'romance']",0.0,7.0,26770.0,11.39,6.7
2959,ts13841,Deal or No Deal,SHOW,2005,46,"['comedy', 'reality', 'family', 'european']",6.0,4.9,3951.0,5.569,7.0
2960,tm132766,Bringing Down the House,MOVIE,2003,105,['comedy'],0.0,5.6,36946.0,8.517,6.0
2961,tm78425,Charlie Bartlett,MOVIE,2007,97,"['comedy', 'drama', 'romance']",0.0,6.9,65011.0,12.301,6.7
2962,ts33559,Shaun the Sheep,SHOW,2007,7,"['animation', 'comedy', 'family', 'european']",6.0,8.0,25.0,24.246,7.9
2963,tm143803,Serious Moonlight,MOVIE,2009,84,"['comedy', 'crime', 'romance']",0.0,5.3,8369.0,7.285,5.1
2964,tm29424,S&Man,MOVIE,2006,84,['horror'],0.0,5.6,991.0,4.568,4.7
2965,ts12965,The Bernie Mac Show,SHOW,2001,22,"['comedy', 'drama', 'family']",5.0,7.1,7716.0,13.608,6.4
2966,ts24346,Victorian Farm,SHOW,2009,59,"['documentation', 'history']",1.0,8.7,622.0,2.817,8.8
2967,tm160444,Jesse Stone: Stone Cold,MOVIE,2005,87,"['thriller', 'crime', 'drama']",0.0,7.1,6853.0,10.205,7.0
2968,tm69719,Evangelion: 1.0 You Are (Not) Alone,MOVIE,2007,101,"['drama', 'action', 'scifi', 'animation']",0.0,7.6,23175.0,30.501,7.7
2969,ts20870,Jeremiah,SHOW,2002,44,"['action', 'drama', 'scifi']",2.0,7.0,4420.0,8.945,6.9
2970,ts47142,Ninja Scroll: The Series,SHOW,2003,23,"['scifi', 'animation', 'action', 'comedy', 'fantasy']",1.0,6.9,1642.0,10.915,6.7
2971,tm137160,I Capture the Castle,MOVIE,2003,113,"['drama', 'romance']",0.0,6.8,7544.0,6.497,6.9
2972,tm83042,The Band's Visit,MOVIE,2007,90,"['comedy', 'drama', 'music', 'romance']",0.0,7.5,13470.0,5.845,7.1
2973,ts21494,The Triangle,SHOW,2005,85,"['scifi', 'thriller', 'action', 'drama']",1.0,6.5,9191.0,14.711,6.3
2974,ts32321,Holby Blue,SHOW,2007,52,"['drama', 'crime']",2.0,6.5,333.0,3.971,6.5
2975,tm89698,The Perfect Game,MOVIE,2010,118,"['drama', 'comedy', 'family', 'sport']",0.0,6.9,3668.0,9.674,6.8
2976,ts16264,Everest: Beyond the Limit,SHOW,2006,44,['documentation'],3.0,8.4,946.0,0.903,7.5
2977,ts24041,Getting On,SHOW,2009,29,"['drama', 'comedy', 'european']",3.0,8.1,1355.0,4.863,6.7
2978,tm25679,Who Killed the Electric Car?,MOVIE,2006,92,['documentation'],0.0,7.6,12513.0,6.505,7.3
2979,tm31354,The Ultimate Gift,MOVIE,2007,114,"['drama', 'romance', 'family']",0.0,7.3,18997.0,26.953,7.7
2980,ts4091,Cyberchase,SHOW,2002,25,"['comedy', 'family', 'scifi', 'animation']",12.0,6.9,2538.0,5.227,7.4
2981,ts20553,Underbelly,SHOW,2008,45,"['drama', 'action', 'crime', 'history', 'sport', 'comedy']",6.0,8.0,4807.0,23.54,6.7
2982,tm460666,The Diary of Anne Frank,MOVIE,2009,100,"['war', 'history', 'drama']",0.0,,,1.775,8.3
2983,tm171837,George Carlin: Life Is Worth Losing,MOVIE,2005,74,"['comedy', 'documentation']",0.0,8.2,4598.0,6.193,7.4
2984,tm147221,Evangelion: 2.0 You Can (Not) Advance,MOVIE,2009,112,"['scifi', 'animation', 'action', 'drama']",0.0,7.9,20803.0,29.733,7.9
2985,ts21513,Team Umizoomi,SHOW,2010,25,"['scifi', 'animation', 'family']",4.0,6.1,903.0,17.152,6.2
2986,tm80801,Sleepover,MOVIE,2004,89,"['comedy', 'family', 'romance']",0.0,5.2,16577.0,13.471,6.0
2987,tm50719,Sidewalks of New York,MOVIE,2001,107,"['comedy', 'drama', 'romance']",0.0,6.4,6712.0,5.88,6.1
2988,tm93044,The Reef,MOVIE,2010,94,"['horror', 'thriller', 'drama']",0.0,5.8,19012.0,7.132,5.7
2989,ts20526,The Game,SHOW,2006,22,"['comedy', 'drama', 'sport', 'romance']",10.0,6.6,4417.0,7.989,8.4
2990,tm166759,Breakfast on Pluto,MOVIE,2005,129,"['drama', 'european', 'comedy']",0.0,7.2,22306.0,11.221,7.2
2991,tm79650,Dard Divorce,MOVIE,2007,85,"['horror', 'european']",0.0,,,1.661,4.1
2992,tm35827,Static,MOVIE,2008,95,['scifi'],0.0,,,2.854,4.0
2993,ts6166,Beauty and the Geek Australia,SHOW,2009,55,['reality'],7.0,6.8,7.0,4.774,
2994,tm144471,The Vanquisher,MOVIE,2009,93,"['thriller', 'action']",0.0,2.9,242.0,5.396,3.9
2995,tm32932,Zombie Strippers!,MOVIE,2008,94,"['horror', 'comedy', 'scifi']",0.0,4.1,18323.0,18.045,4.8
2996,tm153881,Raging Phoenix,MOVIE,2009,112,"['thriller', 'action', 'romance']",0.0,6.0,2292.0,4.6,6.4
2997,tm34422,Mesrine: Killer Instinct,MOVIE,2008,113,"['thriller', 'crime', 'action', 'european', 'drama']",0.0,7.5,33524.0,7.658,7.4
2998,tm79786,Fat Albert,MOVIE,2004,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",0.0,4.3,12138.0,10.601,5.0
2999,tm70854,Nobody,MOVIE,2007,85,"['horror', 'thriller', 'scifi', 'crime']",0.0,4.4,523.0,2.81,4.9
3000,tm171822,Pusher 3,MOVIE,2005,104,"['crime', 'thriller', 'european', 'drama']",0.0,7.2,15688.0,6.946,7.2
3001,tm143436,Harry Brown,MOVIE,2009,103,"['thriller', 'action', 'crime', 'drama']",0.0,7.2,87177.0,9.183,6.8
3002,tm107917,Slackers,MOVIE,2002,86,"['romance', 'comedy']",0.0,5.3,14559.0,8.585,5.2
3003,tm106691,All or Nothing,MOVIE,2002,128,"['drama', 'european']",0.0,7.5,10682.0,7.665,7.0
